,Store,UPC,CIC,Txn_Date,Net,Units,Mkdn_Amt
1909,"2,753",87999901602,85102051,9/24/2017,45,9,0
1910,"2,753",87999901417,85102733,9/25/2017,19.98,2,0
1911,"2,753",87999901602,85102051,9/25/2017,40,8,0
1912,"2,753",87999901602,85102051,9/26/2017,60,12,0
1913,"2,753",87999901602,85102051,9/27/2017,60,12,0
1914,"2,753",87999901602,85102051,9/28/2017,10,2,0
1915,"2,753",87999901602,85102051,9/29/2017,50,10,0
1916,"2,753",87999901602,85102051,9/30/2017,115,23,0
1917,"2,753",87999901602,85102051,10/1/2017,50,10,0
1918,"2,753",87999901602,85102051,10/2/2017,70,14,0
1919,"2,753",87999901602,85102051,10/3/2017,50,10,0
1920,"2,764",87999901417,85102733,9/20/2017,9.99,1,0
1921,"2,764",87999901602,85102051,9/20/2017,25,5,0
1922,"2,764",87999901417,85102733,9/21/2017,19.98,2,0
1923,"2,764",87999901417,85102733,9/22/2017,19.98,2,0
1924,"2,764",87999901602,85102051,9/22/2017,30,6,0
1925,"2,764",87999901417,85102733,9/23/2017,29.97,3,0
1926,"2,764",87999901602,85102051,9/23/2017,70,14,0
1927,"2,764",87999901417,85102733,9/24/2017,59.94,6,0
1928,"2,764",87999901602,85102051,9/24/2017,35,7,0
1929,"2,764",87999901417,85102733,9/25/2017,9.99,1,0
1930,"2,764",87999901602,85102051,9/25/2017,25,5,0
1931,"2,764",87999901417,85102733,9/26/2017,29.97,3,0
1932,"2,764",87999901602,85102051,9/26/2017,20,4,0
1933,"2,764",87999901417,85102733,9/27/2017,9.99,1,0
1934,"2,764",87999901602,85102051,9/27/2017,10,2,0
1935,"2,764",87999901417,85102733,9/28/2017,19.98,2,0
1936,"2,764",87999901602,85102051,9/28/2017,25,5,0
1937,"2,764",87999901417,85102733,9/29/2017,19.98,2,0
1938,"2,764",87999901602,85102051,9/29/2017,5,1,0
1939,"2,764",87999901602,85102051,9/30/2017,45,9,0
1940,"2,764",87999901602,85102051,10/1/2017,20,4,0
1941,"2,764",87999901602,85102051,10/2/2017,30,6,0
1942,"2,764",87999901602,85102051,10/3/2017,25,5,0
1943,"2,781",87999901417,85102733,9/20/2017,29.97,3,0
1944,"2,781",87999901602,85102051,9/20/2017,30,6,0
1945,"2,781",87999901602,85102051,9/21/2017,10,2,0
1946,"2,781",87999901417,85102733,9/22/2017,39.96,4,0
1947,"2,781",87999901602,85102051,9/22/2017,15,3,0
1948,"2,781",87999901417,85102733,9/23/2017,49.95,5,0
1949,"2,781",87999901602,85102051,9/23/2017,20,4,0
1950,"2,781",87999901602,85102051,9/25/2017,20,4,0
1951,"2,781",87999901602,85102051,9/26/2017,15,3,0
1952,"2,781",87999901602,85102051,9/27/2017,5,1,0
1953,"2,781",87999901602,85102051,9/28/2017,10,2,0
1954,"2,781",87999901602,85102051,9/29/2017,35,7,0
1955,"2,781",87999901602,85102051,9/30/2017,30,6,0
1956,"2,781",87999901602,85102051,10/1/2017,25,5,0
1957,"2,781",87999901602,85102051,10/2/2017,35,7,0
1958,"2,781",87999901602,85102051,10/3/2017,60,12,0
1959,"2,794",87999901417,85102733,9/20/2017,9.99,1,0
1960,"2,794",87999901602,85102051,9/20/2017,10,2,0
1961,"2,794",87999901417,85102733,9/21/2017,19.98,2,0
1962,"2,794",87999901602,85102051,9/21/2017,15,3,0
1963,"2,794",87999901417,85102733,9/22/2017,59.94,6,0
1964,"2,794",87999901602,85102051,9/22/2017,15,3,0
1965,"2,794",87999901417,85102733,9/23/2017,79.92,8,0
1966,"2,794",87999901602,85102051,9/23/2017,50,10,0
1967,"2,794",87999901417,85102733,9/24/2017,99.9,10,0
1968,"2,794",87999901602,85102051,9/24/2017,10,2,0
1969,"2,794",87999901417,85102733,9/25/2017,9.99,1,0
1970,"2,794",87999901602,85102051,9/27/2017,5,1,0
1971,"2,794",87999901602,85102051,9/28/2017,20,4,0
1972,"2,794",87999901343,85102370,9/29/2017,5,1,0
1973,"2,794",87999901602,85102051,9/29/2017,10,2,0
1974,"2,794",87999901343,85102370,9/30/2017,75,15,0
1975,"2,794",87999901343,85102370,10/1/2017,60,12,0
1976,"2,794",87999901602,85102051,10/1/2017,10,2,0
1977,"2,794",87999901343,85102370,10/2/2017,10,2,0
1978,"2,794",87999901602,85102051,10/2/2017,5,1,0
1979,"2,794",87999901343,85102370,10/3/2017,20,4,0
1980,"2,794",87999901602,85102051,10/3/2017,5,1,0
1981,"2,795",87999901417,85102733,9/20/2017,39.96,4,0
1982,"2,795",87999901602,85102051,9/20/2017,20,4,0
1983,"2,795",87999901417,85102733,9/21/2017,9.99,1,0
1984,"2,795",87999901602,85102051,9/21/2017,10,2,0
1985,"2,795",87999901417,85102733,9/22/2017,9.99,1,0
1986,"2,795",87999901602,85102051,9/22/2017,40,8,0
1987,"2,795",87999901602,85102051,9/23/2017,10,2,0
1988,"2,795",87999901602,85102051,9/25/2017,5,1,0
1989,"2,795",87999901602,85102051,9/26/2017,20,4,0
1990,"2,795",87999901602,85102051,9/27/2017,15,3,0
1991,"2,795",87999901602,85102051,9/28/2017,15,3,0
1992,"2,795",87999901343,85102370,9/29/2017,45,9,0
1993,"2,795",87999901602,85102051,9/29/2017,10,2,0
1994,"2,795",87999901343,85102370,9/30/2017,35,7,0
1995,"2,795",87999901602,85102051,9/30/2017,5,1,0
1996,"2,795",87999901602,85102051,10/1/2017,5,1,0
1997,"2,795",87999901602,85102051,10/2/2017,5,1,0
1998,"2,795",87999901602,85102051,10/3/2017,10,2,0
1999,"2,797",87999901417,85102733,9/20/2017,39.96,4,0
2000,"2,797",87999901602,85102051,9/20/2017,45,9,0
2001,"2,797",87999901417,85102733,9/21/2017,59.94,6,0
2002,"2,797",87999901602,85102051,9/21/2017,50,10,0
2003,"2,797",87999901417,85102733,9/22/2017,99.9,10,0
2004,"2,797",87999901602,85102051,9/22/2017,50,10,0
2005,"2,797",87999901417,85102733,9/23/2017,69.93,7,0
2006,"2,797",87999901602,85102051,9/23/2017,65,13,0
2007,"2,797",87999901602,85102051,9/24/2017,35,7,0
2008,"2,797",87999901602,85102051,9/25/2017,25,5,0
2009,"2,797",87999901602,85102051,9/26/2017,20,4,0
2010,"2,797",87999901602,85102051,9/27/2017,5,1,0
2011,"2,797",87999901602,85102051,9/28/2017,15,3,0
2012,"2,797",87999901602,85102051,9/29/2017,85,17,0
2013,"2,797",87999901602,85102051,9/30/2017,35,7,0
2014,"2,797",87999901602,85102051,10/1/2017,10,2,0
2015,"2,797",87999901602,85102051,10/2/2017,40,8,0
2016,"2,797",87999901602,85102051,10/3/2017,25,5,0
2017,"2,808",87999901602,85102051,9/20/2017,30,6,0
2018,"2,808",87999901417,85102733,9/20/2017,49.95,5,0
2019,"2,808",87999901602,85102051,9/21/2017,35,7,0
2020,"2,808",87999901417,85102733,9/21/2017,9.99,1,0
2021,"2,808",87999901602,85102051,9/22/2017,35,7,0
2022,"2,808",87999901417,85102733,9/22/2017,39.96,4,0
2023,"2,808",87999901602,85102051,9/23/2017,40,8,0
2024,"2,808",87999901417,85102733,9/23/2017,99.9,10,0
2025,"2,808",87999901602,85102051,9/24/2017,75,15,0
2026,"2,808",87999901417,85102733,9/24/2017,39.96,4,0
2027,"2,808",87999901602,85102051,9/25/2017,45,9,0
2028,"2,808",87999901658,85102932,9/25/2017,5,1,0
2029,"2,808",87999901417,85102733,9/25/2017,9.99,1,0
2030,"2,808",87999901602,85102051,9/26/2017,20,4,0
2031,"2,808",87999901602,85102051,9/27/2017,5,1,0
2032,"2,808",87999901602,85102051,9/29/2017,15,3,0
2033,"2,808",87999901602,85102051,9/30/2017,35,7,0
2034,"2,808",87999901602,85102051,10/1/2017,25,5,0
2035,"2,808",87999901343,85102370,10/2/2017,15,3,0
2036,"2,808",87999901602,85102051,10/3/2017,5,1,0
2037,"2,808",87999901343,85102370,10/3/2017,45,9,0
2038,"2,848",87999901417,85102733,9/20/2017,9.99,1,0
2039,"2,848",87999901602,85102051,9/20/2017,20,4,0
2040,"2,848",87999901417,85102733,9/21/2017,19.98,2,0
2041,"2,848",87999901417,85102733,9/22/2017,79.92,8,0
2042,"2,848",87999901602,85102051,9/22/2017,55,11,0
2043,"2,848",87999901417,85102733,9/23/2017,19.98,2,0
2044,"2,848",87999901602,85102051,9/23/2017,10,2,0
2045,"2,848",87999901417,85102733,9/24/2017,19.98,2,0
2046,"2,848",87999901602,85102051,9/24/2017,5,1,0
2047,"2,848",87999901417,85102733,9/25/2017,29.97,3,0
2048,"2,848",87999901602,85102051,9/25/2017,45,9,0
2049,"2,848",87999901417,85102733,9/26/2017,19.98,2,0
2050,"2,848",87999901602,85102051,9/26/2017,10,2,0
2051,"2,848",87999901602,85102051,9/27/2017,5,1,0
2052,"2,848",87999901417,85102733,9/28/2017,39.96,4,0
2053,"2,848",87999901417,85102733,9/29/2017,9.99,1,0
2054,"2,848",87999901602,85102051,9/29/2017,35,7,0
2055,"2,848",87999901602,85102051,9/30/2017,35,7,0
2056,"2,848",87999901417,85102733,10/1/2017,9.99,1,0
2057,"2,848",87999901602,85102051,10/2/2017,30,6,0
2058,"2,848",87999901602,85102051,10/3/2017,15,3,0
2059,"2,853",87999901602,85102051,9/20/2017,5,1,0
2060,"2,853",87999901343,85102370,9/20/2017,15,3,0
2061,"2,853",87999901417,85102733,9/20/2017,9.99,1,0
2062,"2,853",87999901602,85102051,9/21/2017,15,3,0
2063,"2,853",87999901343,85102370,9/21/2017,15,3,0
2064,"2,853",87999901417,85102733,9/21/2017,29.97,3,0
2065,"2,853",87999901602,85102051,9/22/2017,35,7,0
2066,"2,853",87999901343,85102370,9/22/2017,15,3,0
2067,"2,853",87999901602,85102051,9/23/2017,45,9,0
2068,"2,853",87999901343,85102370,9/23/2017,35,7,0
2069,"2,853",87999901417,85102733,9/23/2017,49.95,5,0
2070,"2,853",87999901602,85102051,9/24/2017,55,11,0
2071,"2,853",87999901343,85102370,9/24/2017,30,6,0
2072,"2,853",87999901417,85102733,9/24/2017,29.97,3,0
2073,"2,853",87999901602,85102051,9/25/2017,20,4,0
2074,"2,853",87999901343,85102370,9/25/2017,5,1,0
2075,"2,853",87999901602,85102051,9/26/2017,20,4,0
2076,"2,853",87999901343,85102370,9/26/2017,5,1,0
2077,"2,853",87999901602,85102051,9/27/2017,10,2,0
2078,"2,853",87999901343,85102370,9/27/2017,10,2,0
2079,"2,853",87999901602,85102051,9/28/2017,10,2,0
2080,"2,853",87999901343,85102370,9/28/2017,5,1,0
2081,"2,853",87999901343,85102370,9/29/2017,55,11,0
2082,"2,853",87999901602,85102051,9/30/2017,10,2,0
2083,"2,853",87999901343,85102370,9/30/2017,45,9,0
2084,"2,853",87999901602,85102051,10/1/2017,25,5,0
2085,"2,853",87999901343,85102370,10/1/2017,50,10,0
2086,"2,853",87999901602,85102051,10/2/2017,5,1,0
2087,"2,853",87999901343,85102370,10/2/2017,20,4,0
2088,"2,853",87999901602,85102051,10/3/2017,5,1,0
2089,"2,853",87999901343,85102370,10/3/2017,25,5,0
2090,"2,883",87999901417,85102733,9/20/2017,49.95,5,0
2091,"2,883",87999901602,85102051,9/20/2017,25,5,0
2092,"2,883",87999901417,85102733,9/21/2017,39.96,4,0
2093,"2,883",87999901602,85102051,9/21/2017,25,5,0
2094,"2,883",87999901417,85102733,9/22/2017,29.97,3,0
2095,"2,883",87999901602,85102051,9/22/2017,60,12,0
2096,"2,883",87999901417,85102733,9/23/2017,49.95,5,0
2097,"2,883",87999901602,85102051,9/23/2017,5,1,0
2098,"2,883",87999901417,85102733,9/24/2017,89.91,9,0
2099,"2,883",87999901602,85102051,9/25/2017,10,2,0
2100,"2,883",87999901417,85102733,9/26/2017,19.98,2,0
2101,"2,883",87999901602,85102051,9/26/2017,40,8,0
2102,"2,883",87999901417,85102733,9/27/2017,9.99,1,0
2103,"2,883",87999901602,85102051,9/27/2017,15,3,0
2104,"2,883",87999901417,85102733,9/28/2017,9.99,1,0
2105,"2,883",87999901602,85102051,9/28/2017,5,1,0
2106,"2,883",87999901602,85102051,9/29/2017,15,3,0
2107,"2,883",87999901602,85102051,9/30/2017,45,9,0
2108,"2,883",87999901602,85102051,10/1/2017,15,3,0
2109,"2,883",87999901602,85102051,10/2/2017,15,3,0
2110,"2,883",87999901602,85102051,10/3/2017,15,3,0
2111,"2,892",87999901417,85102733,9/20/2017,29.97,3,0
2112,"2,892",87999901602,85102051,9/20/2017,10,2,0
2113,"2,892",87999901417,85102733,9/21/2017,39.96,4,0
2114,"2,892",87999901602,85102051,9/21/2017,10,2,0
2115,"2,892",87999901417,85102733,9/22/2017,9.99,1,0
2116,"2,892",87999901602,85102051,9/22/2017,35,7,0
2117,"2,892",87999901417,85102733,9/23/2017,19.98,2,0
2118,"2,892",87999901602,85102051,9/23/2017,35,7,0
2119,"2,892",87999901417,85102733,9/24/2017,9.99,1,0
2120,"2,892",87999901602,85102051,9/24/2017,5,1,0
2121,"2,892",87999901602,85102051,9/25/2017,15,3,0
2122,"2,892",87999901602,85102051,9/26/2017,40,8,0
2123,"2,892",87999901602,85102051,9/27/2017,5,1,0
2124,"2,892",87999901602,85102051,9/28/2017,10,2,0
2125,"2,892",87999901602,85102051,9/29/2017,15,3,0
2126,"2,892",87999901602,85102051,9/30/2017,15,3,0
2127,"2,892",87999901602,85102051,10/1/2017,15,3,0
2128,"2,892",87999901602,85102051,10/2/2017,25,5,0
2129,"2,892",87999901602,85102051,10/3/2017,20,4,0
2130,"2,912",87999901417,85102733,9/20/2017,39.96,4,0
2131,"2,912",87999901343,85102370,9/20/2017,30,6,0
2132,"2,912",87999901417,85102733,9/21/2017,49.95,5,0
2133,"2,912",87999901343,85102370,9/21/2017,5,1,0
2134,"2,912",87999901417,85102733,9/22/2017,39.96,4,0
2135,"2,912",87999901343,85102370,9/22/2017,5,1,0
2136,"2,912",87999901602,85102051,9/22/2017,70,14,0
2137,"2,912",87999901417,85102733,9/23/2017,109.89,11,0
2138,"2,912",87999901602,85102051,9/23/2017,75,15,0
2139,"2,912",87999901417,85102733,9/24/2017,93.78,22,-126
2140,"2,912",87999901417,85102733,9/25/2017,77.88,12,-42
2141,"2,912",87999901602,85102051,9/25/2017,90,18,0
2142,"2,912",87999901417,85102733,9/26/2017,21.96,4,-18
2143,"2,912",87999901602,85102051,9/26/2017,35,7,0
2144,"2,912",87999901417,85102733,9/27/2017,19.98,2,0
2145,"2,912",87999901602,85102051,9/27/2017,10,2,0
2146,"2,912",87999901602,85102051,9/28/2017,5,1,0
2147,"2,912",87999901602,85102051,9/29/2017,125,25,0
2148,"2,912",87999901602,85102051,9/30/2017,30,6,0
2149,"2,912",87999901602,85102051,10/2/2017,65,13,0
2150,"2,912",87999901602,85102051,10/3/2017,60,12,0
2151,"2,979",87999901417,85102733,9/20/2017,39.96,4,0
2152,"2,979",87999901602,85102051,9/20/2017,15,3,0
2153,"2,979",87999901417,85102733,9/21/2017,19.98,2,0
2154,"2,979",87999901417,85102733,9/22/2017,19.98,2,0
2155,"2,979",87999901602,85102051,9/22/2017,105,21,0
2156,"2,979",87999901417,85102733,9/23/2017,39.96,4,0
2157,"2,979",87999901602,85102051,9/23/2017,40,8,0
2158,"2,979",87999901417,85102733,9/24/2017,49.95,5,0
2159,"2,979",87999901417,85102733,9/25/2017,29.97,3,0
2160,"2,979",87999901602,85102051,9/25/2017,180,36,0
2161,"2,979",87999901417,85102733,9/26/2017,49.95,5,0
2162,"2,979",87999901602,85102051,9/26/2017,15,3,0
2163,"2,979",87999901417,85102733,9/27/2017,19.98,2,0
2164,"2,979",87999901602,85102051,9/27/2017,15,3,0
2165,"2,979",87999901417,85102733,9/29/2017,9.99,1,0
2166,"2,979",87999901602,85102051,9/29/2017,110,22,0
2167,"2,979",87999901602,85102051,9/30/2017,45,9,0
2168,"2,979",87999901417,85102733,10/1/2017,9.99,1,0
2169,"2,979",87999901602,85102051,10/1/2017,5,1,0
2170,"2,979",87999901602,85102051,10/2/2017,185,37,0
2171,"2,979",87999901602,85102051,10/3/2017,25,5,0
2172,"3,040",87999901417,85102733,9/20/2017,29.97,3,0
2173,"3,040",87999901602,85102051,9/20/2017,30,6,0
2174,"3,040",87999901417,85102733,9/21/2017,19.98,2,0
2175,"3,040",87999901417,85102733,9/22/2017,29.97,3,0
2176,"3,040",87999901602,85102051,9/22/2017,10,2,0
2177,"3,040",87999901417,85102733,9/23/2017,29.97,3,0
2178,"3,040",87999901602,85102051,9/23/2017,30,6,0
2179,"3,040",87999901417,85102733,9/24/2017,49.95,5,0
2180,"3,040",87999901602,85102051,9/24/2017,20,4,0
2181,"3,040",87999901417,85102733,9/25/2017,29.97,3,0
2182,"3,040",87999901602,85102051,9/25/2017,10,2,0
2183,"3,040",87999901417,85102733,9/26/2017,39.96,4,0
2184,"3,040",87999901602,85102051,9/26/2017,20,4,0
2185,"3,040",87999901417,85102733,9/27/2017,19.98,2,0
2186,"3,040",87999901602,85102051,9/27/2017,15,3,0
2187,"3,040",87999901417,85102733,9/28/2017,19.98,2,0
2188,"3,040",87999901602,85102051,9/28/2017,5,1,0
2189,"3,040",87999901417,85102733,9/29/2017,29.97,3,0
2190,"3,040",87999901602,85102051,9/29/2017,20,4,0
2191,"3,040",87999901417,85102733,9/30/2017,9.99,1,0
2192,"3,040",87999901602,85102051,9/30/2017,15,3,0
2193,"3,040",87999901602,85102051,10/1/2017,10,2,0
2194,"3,040",87999901417,85102733,10/2/2017,9.99,1,0
2195,"3,040",87999901343,85102370,10/3/2017,20,4,0
2196,"3,250",87999901417,85102733,9/20/2017,9.99,1,0
2197,"3,250",87999901343,85102370,9/20/2017,5,1,0
2198,"3,250",87999901602,85102051,9/20/2017,20,4,0
2199,"3,250",87999901417,85102733,9/21/2017,23.96,4,-16
2200,"3,250",87999901602,85102051,9/21/2017,40,8,0
2201,"3,250",87999901417,85102733,9/22/2017,71.88,12,-48
2202,"3,250",87999901343,85102370,9/22/2017,15,3,0
2203,"3,250",87999901602,85102051,9/22/2017,70,14,0
2204,"3,250",87999901417,85102733,9/23/2017,65.89,11,-44
2205,"3,250",87999901343,85102370,9/23/2017,20,4,0
2206,"3,250",87999901602,85102051,9/23/2017,60,12,0
2207,"3,250",87999901417,85102733,9/24/2017,47.92,8,-32
2208,"3,250",87999901343,85102370,9/24/2017,10,2,0
2209,"3,250",87999901602,85102051,9/24/2017,40,8,0
2210,"3,250",87999901417,85102733,9/25/2017,5.99,1,-4
2211,"3,250",87999901343,85102370,9/25/2017,15,3,0
2212,"3,250",87999901602,85102051,9/25/2017,70,14,0
2213,"3,250",87999901417,85102733,9/26/2017,17.97,3,-12
2214,"3,250",87999901343,85102370,9/26/2017,25,5,0
2215,"3,250",87999901602,85102051,9/26/2017,15,3,0
2216,"3,250",87999901417,85102733,9/27/2017,9.99,1,0
2217,"3,250",87999901343,85102370,9/27/2017,10,2,0
2218,"3,250",87999901602,85102051,9/27/2017,30,6,0
2219,"3,250",87999901417,85102733,9/28/2017,11.98,2,-8
2220,"3,250",87999901343,85102370,9/28/2017,20,4,0
2221,"3,250",87999901602,85102051,9/28/2017,5,1,0
2222,"3,250",87999901417,85102733,9/29/2017,21.97,3,-8
2223,"3,250",87999901343,85102370,9/29/2017,45,9,0
2224,"3,250",87999901602,85102051,9/29/2017,85,17,0
2225,"3,250",87999901417,85102733,9/30/2017,11.98,2,-8
2226,"3,250",87999901343,85102370,9/30/2017,35,7,0
2227,"3,250",87999901602,85102051,9/30/2017,55,11,0
2228,"3,250",87999901343,85102370,10/1/2017,5,1,0
2229,"3,250",87999901602,85102051,10/1/2017,10,2,0
2230,"3,250",87999901343,85102370,10/2/2017,15,3,0
2231,"3,250",87999901602,85102051,10/2/2017,15,3,0
2232,"3,250",87999901343,85102370,10/3/2017,20,4,0
2233,"3,250",87999901602,85102051,10/3/2017,75,15,0
2234,"3,257",87999901602,85102051,9/20/2017,35,7,0
2235,"3,257",87999901417,85102733,9/20/2017,9.99,1,0
2236,"3,257",87999901602,85102051,9/21/2017,23.99,5,-1.01
2237,"3,257",87999901417,85102733,9/21/2017,19.98,2,0
2238,"3,257",87999901602,85102051,9/22/2017,35,7,0
2239,"3,257",87999901417,85102733,9/22/2017,19.98,2,0
2240,"3,257",87999901602,85102051,9/23/2017,50,10,0
2241,"3,257",87999901417,85102733,9/23/2017,29.97,3,0
2242,"3,257",87999901602,85102051,9/24/2017,5,1,0
2243,"3,257",87999901417,85102733,9/24/2017,79.92,8,0
2244,"3,257",87999901602,85102051,9/25/2017,15,3,0
2245,"3,257",87999901417,85102733,9/25/2017,9.99,1,0
2246,"3,257",87999901602,85102051,9/26/2017,15,3,0
2247,"3,257",87999901417,85102733,9/26/2017,9.99,1,0
2248,"3,257",87999901602,85102051,9/27/2017,10,2,0
2249,"3,257",87999901417,85102733,9/27/2017,9.99,1,0
2250,"3,257",87999901602,85102051,9/28/2017,15,3,0
2251,"3,257",87999901417,85102733,9/28/2017,9.99,1,0
2252,"3,257",87999901602,85102051,9/29/2017,40,8,0
2253,"3,257",87999901602,85102051,9/30/2017,15,3,0
2254,"3,257",87999901602,85102051,10/1/2017,15,3,0
2255,"3,257",87999901602,85102051,10/3/2017,15,3,0
2256,"3,274",87999901417,85102733,9/20/2017,19.98,2,0
2257,"3,274",87999901602,85102051,9/20/2017,10,2,0
2258,"3,274",87999901417,85102733,9/21/2017,9.99,1,0
2259,"3,274",87999901602,85102051,9/21/2017,5,1,0
2260,"3,274",87999901417,85102733,9/22/2017,19.98,2,0
2261,"3,274",87999901602,85102051,9/22/2017,35,7,0
2262,"3,274",87999901417,85102733,9/23/2017,89.91,9,0
2263,"3,274",87999901602,85102051,9/23/2017,25,5,0
2264,"3,274",87999901417,85102733,9/24/2017,59.94,6,0
2265,"3,274",87999901602,85102051,9/24/2017,25,5,0
2266,"3,274",87999901417,85102733,9/25/2017,19.98,2,0
2267,"3,274",87999901602,85102051,9/25/2017,15,3,0
2268,"3,274",87999901602,85102051,9/26/2017,15,3,0
2269,"3,274",87999901417,85102733,9/27/2017,9.99,1,0
2270,"3,274",87999901602,85102051,9/27/2017,5,1,0
2271,"3,274",87999901602,85102051,9/28/2017,5,1,0
2272,"3,274",87999901602,85102051,9/29/2017,60,12,0
2273,"3,274",87999901602,85102051,9/30/2017,25,5,0
2274,"3,274",87999901602,85102051,10/2/2017,25,5,0
2275,"3,274",87999901602,85102051,10/3/2017,10,2,0
2276,"3,304",87999901417,85102733,9/20/2017,39.96,4,0
2277,"3,304",87999901417,85102733,9/21/2017,69.93,7,0
2278,"3,304",87999901417,85102733,9/22/2017,9.99,1,0
2279,"3,304",87999901417,85102733,9/24/2017,9.99,1,0
2280,"3,304",87999901417,85102733,9/25/2017,9.99,1,0
2281,"4,001",87999901417,85102733,9/20/2017,9.99,1,0
2282,"4,001",87999901417,85102733,9/21/2017,19.98,2,0
2283,"4,001",87999901602,85102051,9/22/2017,5,1,0
2284,"4,001",87999901417,85102733,9/22/2017,59.94,6,0
2285,"4,001",87999901602,85102051,9/23/2017,10,2,0
2286,"4,001",87999901602,85102051,9/24/2017,15,3,0
2287,"4,001",87999901417,85102733,9/24/2017,29.97,3,0
2288,"4,001",87999901602,85102051,9/25/2017,10,2,0
2289,"4,001",87999901417,85102733,9/25/2017,9.99,1,0
2290,"4,001",87999901417,85102733,9/26/2017,19.98,2,0
2291,"4,001",87999901417,85102733,9/27/2017,9.99,1,0
2292,"4,001",87999901417,85102733,9/28/2017,9.99,1,0
2293,"4,001",87999901602,85102051,9/29/2017,20,4,0
2294,"4,001",87999901417,85102733,9/29/2017,9.99,1,0
2295,"4,001",87999901602,85102051,9/30/2017,20,4,0
2296,"4,001",87999901602,85102051,10/1/2017,10,2,0
2297,"4,002",87999901602,85102051,9/20/2017,5,1,0
2298,"4,002",87999901343,85102370,9/20/2017,30,6,0
2299,"4,002",87999901602,85102051,9/21/2017,20,4,0
2300,"4,002",87999901343,85102370,9/21/2017,20,4,0
2301,"4,002",87999901417,85102733,9/21/2017,49.95,5,0
2302,"4,002",87999901602,85102051,9/22/2017,35,7,0
2303,"4,002",87999901417,85102733,9/22/2017,9.99,1,0
2304,"4,002",87999901602,85102051,9/23/2017,15,3,0
2305,"4,002",87999901417,85102733,9/23/2017,29.97,3,0
2306,"4,002",87999901602,85102051,9/24/2017,15,3,0
2307,"4,002",87999901343,85102370,9/24/2017,5,1,0
2308,"4,002",87999901417,85102733,9/24/2017,29.97,3,0
2309,"4,002",87999901602,85102051,9/25/2017,45,9,0
2310,"4,002",87999901343,85102370,9/25/2017,25,5,0
2311,"4,002",87999901417,85102733,9/25/2017,19.98,2,0
2312,"4,002",87999901602,85102051,9/26/2017,5,1,0
2313,"4,002",87999901343,85102370,9/26/2017,10,2,0
2314,"4,002",87999901417,85102733,9/26/2017,9.99,1,0
2315,"4,002",87999901602,85102051,9/27/2017,15,3,0
2316,"4,002",87999901343,85102370,9/27/2017,5,1,0
2317,"4,002",87999901417,85102733,9/27/2017,29.97,3,0
2318,"4,002",87999901343,85102370,9/28/2017,20,4,0
2319,"4,002",87999901417,85102733,9/28/2017,39.96,4,0
2320,"4,002",87999901602,85102051,9/29/2017,20,4,0
2321,"4,002",87999901343,85102370,9/29/2017,45,9,0
2322,"4,002",87999901417,85102733,9/29/2017,29.97,3,0
2323,"4,002",87999901602,85102051,9/30/2017,15,3,0
2324,"4,002",87999901343,85102370,9/30/2017,40,8,0
2325,"4,002",87999901417,85102733,9/30/2017,69.93,7,0
2326,"4,002",87999901602,85102051,10/1/2017,15,3,0
2327,"4,002",87999901343,85102370,10/1/2017,10,2,0
2328,"4,002",87999901417,85102733,10/1/2017,9.99,1,0
2329,"4,002",87999901602,85102051,10/2/2017,20,4,0
2330,"4,002",87999901602,85102051,10/3/2017,15,3,0
2331,"4,007",87999901602,85102051,9/20/2017,35,7,0
2332,"4,007",87999901417,85102733,9/20/2017,19.98,2,0
2333,"4,007",87999901602,85102051,9/21/2017,10,2,0
2334,"4,007",87999901417,85102733,9/21/2017,79.92,8,0
2335,"4,007",87999901602,85102051,9/22/2017,65,13,0
2336,"4,007",87999901417,85102733,9/22/2017,39.96,4,0
2337,"4,007",87999901602,85102051,9/23/2017,95,19,0
2338,"4,007",87999901417,85102733,9/23/2017,69.93,7,0
2339,"4,007",87999901602,85102051,9/24/2017,35,7,0
2340,"4,007",87999901417,85102733,9/24/2017,29.97,3,0
2341,"4,007",87999901602,85102051,9/25/2017,45,9,0
2342,"4,007",87999901602,85102051,9/26/2017,45,9,0
2343,"4,007",87999901602,85102051,9/27/2017,25,5,0
2344,"4,007",87999901602,85102051,9/28/2017,20,4,0
2345,"4,007",87999901417,85102733,9/28/2017,19.98,2,0
2346,"4,007",87999901602,85102051,9/29/2017,60,12,0
2347,"4,007",87999901417,85102733,9/29/2017,9.99,1,0
2348,"4,007",87999901602,85102051,9/30/2017,80,16,0
2349,"4,007",87999901602,85102051,10/1/2017,60,12,0
2350,"4,007",87999901602,85102051,10/2/2017,35,7,0
2351,"4,007",87999901602,85102051,10/3/2017,20,4,0
2352,"4,030",87999901602,85102051,9/20/2017,15,3,0
2353,"4,030",87999901417,85102733,9/20/2017,19.98,2,0
2354,"4,030",87999901602,85102051,9/21/2017,30,6,0
2355,"4,030",87999901417,85102733,9/21/2017,39.96,4,0
2356,"4,030",87999901602,85102051,9/22/2017,10,2,0
2357,"4,030",87999901417,85102733,9/22/2017,9.99,1,0
2358,"4,030",87999901602,85102051,9/23/2017,15,3,0
2359,"4,030",87999901417,85102733,9/23/2017,69.93,7,0
2360,"4,030",87999901602,85102051,9/24/2017,20,4,0
2361,"4,030",87999901417,85102733,9/24/2017,59.94,6,0
2362,"4,030",87999901417,85102733,9/25/2017,19.98,2,0
